partida_id,clube,atleta,minuto,tipo_de_gol
6060,Palmeiras,Yerry Mina,35,gol normal
6063,Bahia,Stiven Mendoza,26,gol normal
6063,Bahia,Edigar Junio,90,gol normal
6064,Vitoria,André Lima,90,gol normal
6064,Vasco,Breno Vinícius Rodrigues Borges,9,gol normal
6065,Chapecoense,Wellington Paulista,65,Penalty
6065,Sport,André Felipe Ribeiro de Souza,90,Penalty
6066,Gremio,Ramiro Moschen Benetti,49,gol normal
6067,Bahia,Edigar Junio,79,gol normal
6067,Bahia,Edigar Junio,33,gol normal
6067,Avai,Marquinhos Santos,17,gol normal
6068,Sport,André Felipe Ribeiro de Souza,85,gol normal
6068,Botafogo-RJ,Marcos Vinícius de Jesus Araújo,18,gol normal
6068,Botafogo-RJ,Bruno César Pereira da Silva,14,gol normal
6069,Corinthians,Giovanni Augusto,77,gol normal
6072,Palmeiras,Eduardo Pereira Rodrigues,20,gol normal
6072,Vitoria,Santiago Tréllez,15,gol normal
6072,Vitoria,Yago Rocha,40,gol normal
6072,Vitoria,Yago Rocha,6,gol normal
6070,Santos,Ricardo Oliveira,64,gol normal
6070,Vasco,Nenê,90,gol normal
6070,Vasco,Evander,84,gol normal
6071,Flamengo,Vinícius Júnior,90,gol normal
6071,Flamengo,Éverton Cardoso da Silva,37,gol normal
6074,Atletico-MG,Luan Madson Gedeão de Paiva,50,gol normal
6074,Atletico-MG,Fábio Santos,18,Penalty
6074,Atletico-GO,Andrigo,27,gol normal
6074,Atletico-GO,Diego Rosa,6,gol normal
6074,Atletico-MG,Fred,65,gol normal
6073,Chapecoense,Wellington Paulista,26,gol normal
6073,Chapecoense,Reinaldo Manoel da Silva,59,Penalty
6073,Sao Paulo,Robert Arboleda,82,gol normal
6073,Sao Paulo,Gilberto Oliveira Souza Junior,71,gol normal
6075,Fluminense,Henrique Dourado,55,gol normal
6075,Coritiba,Cleber Reis,69,gol normal
6075,Fluminense,Cleber Reis,54,Gol Contra
6075,Coritiba,Werley Ananias da Silva,43,gol normal
6076,Athletico-PR,Guilherme Milhomem Gusmão,31,gol normal
6077,Corinthians,Colin Kâzım-Richards,48,gol normal
6079,Palmeiras,Deyverson,36,gol normal
6079,Palmeiras,Deyverson,14,gol normal
6080,Atletico-GO,Diego Rosa,76,gol normal
6080,Atletico-GO,Diego Rosa,42,gol normal
6081,Vitoria,Patric Cabral Lalau,16,gol normal
6081,Gremio,Luiz Fernando Pereira da Silva,19,gol normal
6078,Sao Paulo,Marcos Guilherme,39,gol normal
6078,Vasco,Caio Monteiro,75,gol normal
6082,Bahia,Edigar Junio,55,Penalty
6082,Atletico-MG,Robinho,74,gol normal
6082,Atletico-MG,Robinho,5,gol normal
6082,Bahia,Edigar Junio,64,gol normal
6083,Cruzeiro,Lucas Romero,16,gol normal
6083,Fluminense,Pedro,6,gol normal
6083,Cruzeiro,Thiago Neves,71,gol normal
6083,Cruzeiro,Diogo Barbosa,57,gol normal
6084,Coritiba,Yan Sasse,65,gol normal
6084,Ponte Preta,Léo Gamalho,64,gol normal
6085,Chapecoense,Arthur Caike do Nascimento Cruz,66,gol normal
6085,Chapecoense,Wellington Paulista,13,Penalty
6086,Ponte Preta,Danilo Barcelos,66,gol normal
6086,Ponte Preta,Danilo Barcelos,37,gol normal
6086,Athletico-PR,Sidcley Ferreira Pereira,77,gol normal
6087,Avai,Junior Dutra,21,Penalty
6087,Avai,Junior Dutra,90,gol normal
6087,Cruzeiro,Judivan,78,Penalty
6087,Cruzeiro,Thiago Neves,58,gol normal
6088,Gremio,Walter Kannemann,33,gol normal
6089,Atletico-MG,Fred,52,gol normal
6089,Vasco,Andrés Ríos,25,gol normal
6090,Corinthians,Jô,48,gol normal
6090,Corinthians,Jô,45,gol normal
6090,Fluminense,Henrique Adriano Buss,1,gol normal
6090,Corinthians,Jadson,84,gol normal
6091,Atletico-GO,Jorginho,41,gol normal
6091,Botafogo-RJ,João Paulo,44,gol normal
6091,Atletico-GO,Luiz Fernando Moraes dos Santos,59,gol normal
6093,Palmeiras,Eduardo Pereira Rodrigues,90,gol normal
6093,Palmeiras,Luan Garcia Teixeira,64,gol normal
6093,Sport,Diego Souza,84,gol normal
6093,Palmeiras,Deyverson,79,gol normal
6093,Palmeiras,Keno,90,gol normal
6093,Palmeiras,Deyverson,57,gol normal
6092,Vitoria,David Corrêa da Fonseca,19,gol normal
6092,Chapecoense,Túlio de Melo,77,gol normal
6092,Chapecoense,Arthur Caike do Nascimento Cruz,24,gol normal
6094,Coritiba,Cleber Reis,7,gol normal
6095,Bahia,Stiven Mendoza,22,Penalty
6095,Santos,Bruno Henrique,16,gol normal
6095,Bahia,Alison Lopes Ferreira,54,Gol Contra
6095,Bahia,Edigar Junio,78,Penalty
6099,Chapecoense,Túlio de Melo,35,gol normal
6099,Atletico-GO,Luiz Fernando Moraes dos Santos,90,gol normal
6097,Flamengo,Felipe Vizeu,45,gol normal
6097,Flamengo,Diego Ribas,33,Penalty
6097,Flamengo,Federico Mancuello,21,gol normal
6098,Cruzeiro,Alisson Euler de Freitas Castro,76,gol normal
6098,Vitoria,David Corrêa da Fonseca,21,Penalty
6096,Sport,Marcos Antônio da Silva Gonçalves,39,gol normal
6102,Atletico-MG,Leonardo Silva,14,gol normal
6102,Atletico-MG,Rómulo Otero,31,gol normal
6102,Atletico-MG,Rómulo Otero,4,gol normal
6103,Santos,Jonathan Copete,31,gol normal
6101,Athletico-PR,Douglas Coutinho,63,gol normal
6101,Vasco,Wanderson,16,Gol Contra
6101,Athletico-PR,Thiago Heleno,14,gol normal
6101,Athletico-PR,Fabrício dos Santos Silva,68,gol normal
6104,Fluminense,Henrique Dourado,86,gol normal
6104,Fluminense,Douglas Augusto Soares Gomes,58,gol normal
6105,Avai,Marquinhos Santos,57,Penalty
6105,Avai,Lourenço,61,gol normal
6105,Palmeiras,Keno,74,gol normal
6106,Sport,André Felipe Ribeiro de Souza,22,gol normal
6106,Sport,André Felipe Ribeiro de Souza,11,gol normal
6106,Fluminense,Marcos Júnior,37,gol normal
6111,Vasco,Paulo Marcos de Jesus Ribeiro,20,gol normal
6112,Gremio,Lucas Poletto,72,gol normal
6112,Atletico-GO,Andrigo,70,gol normal
6107,Avai,Maicon,15,gol normal
6109,Vitoria,Santiago Tréllez,58,gol normal
6109,Vitoria,André Lima,57,gol normal
6109,Ponte Preta,Lucca Borges de Brito,6,gol normal
6109,Ponte Preta,Danilo Barcelos,15,Penalty
6109,Vitoria,Santiago Tréllez,81,gol normal
6110,Coritiba,Wilson Rodrigues de Moura Júnior,42,Penalty
6110,Sao Paulo,Éder Militão,67,gol normal
6110,Sao Paulo,Matheus Galdezani,71,Gol Contra
6108,Atletico-MG,Rómulo Otero,29,gol normal
6108,Corinthians,Marquinhos,58,gol normal
6108,Corinthians,Jadson,35,gol normal
6108,Atletico-MG,Fred,65,gol normal
6113,Santos,Arthur Gomes,73,gol normal
6113,Santos,Bruno Henrique,9,gol normal
6113,Flamengo,Lucas Paquetá,6,gol normal
6114,Chapecoense,Wellington Paulista,44,gol normal
6115,Palmeiras,Keno,63,gol normal
6115,Palmeiras,Eduardo Pereira Rodrigues,55,gol normal
6119,Sport,André Felipe Ribeiro de Souza,55,gol normal
6116,Gremio,Jean Pyerre,34,gol normal
6116,Atletico-MG,Elias Mendes Trindade,37,gol normal
6116,Atletico-MG,Fred,66,gol normal
6116,Gremio,Matheus dos Santos Batista,61,gol normal
6116,Atletico-MG,Rómulo Otero,90,gol normal
6116,Gremio,Pepê,44,gol normal
6116,Atletico-MG,Rómulo Otero,45,gol normal
6117,Botafogo-RJ,Ezequiel Santos da Silva,69,gol normal
6117,Botafogo-RJ,Brenner Marlos Varanda de Oliveira,26,gol normal
6117,Cruzeiro,Giorgian De Arrascaeta,50,gol normal
6117,Cruzeiro,Thiago Neves,38,gol normal
6118,Avai,Pedro Castro,31,gol normal
6118,Santos,Jonathan Copete,30,gol normal
6120,Flamengo,Diego Ribas,90,Penalty
6120,Flamengo,Rafael Vaz,75,gol normal
6120,Vitoria,Carlos Eduardo Marques,40,gol normal
6121,Atletico-GO,Diego Rosa,21,gol normal
6121,Fluminense,Wendel,17,gol normal
6122,Bahia,Éder,88,gol normal
6122,Sao Paulo,Brenner,63,gol normal
6123,Chapecoense,Elicarlos,37,gol normal
6123,Coritiba,Kléber,13,gol normal
6123,Chapecoense,Túlio de Melo,90,gol normal
6124,Ponte Preta,Lucca Borges de Brito,88,Penalty
6124,Vasco,Mateus Vital,73,gol normal
6124,Vasco,Paulinho,27,gol normal
6125,Athletico-PR,Sidcley Ferreira Pereira,34,gol normal
6125,Athletico-PR,Éderson Alves Ribeiro Silva,17,Penalty
6125,Athletico-PR,Ribamar,5,gol normal
6126,Gremio,André Felipe Ribeiro de Souza,55,gol normal
6127,Vitoria,Denílson Pereira Júnior,76,gol normal
6127,Vitoria,Yago Rocha,13,Penalty
6127,Flamengo,Réver,72,gol normal
6127,Flamengo,Lucas Paquetá,1,gol normal
6128,Santos,Rodrygo Silva de Goes,50,gol normal
6128,Santos,Pio,42,Gol Contra
6129,America-MG,Serginho,1,gol normal
6129,America-MG,Carlos Emiliano Pereira,38,gol normal
6129,America-MG,Serginho,41,gol normal
6130,Atletico-MG,Rómulo Otero,13,gol normal
6130,Vasco,Yago Pikachu,90,Penalty
6130,Vasco,Wagner Ferreira dos Santos,87,gol normal
6131,Internacional,Nicolás Federico López,61,gol normal
6131,Internacional,Nicolás Federico López,38,gol normal
6132,Corinthians,Rodrigo Eduardo Costa Marinho,86,gol normal
6132,Corinthians,Rodrigo Eduardo Costa Marinho,45,gol normal
6132,Fluminense,Richard Candido Coelho,48,gol normal
6133,Athletico-PR,Thiago Carleto,68,gol normal
6133,Chapecoense,Wellington Paulista,48,gol normal
6133,Athletico-PR,Nikão,58,gol normal
6133,Athletico-PR,Éderson Alves Ribeiro Silva,90,gol normal
6133,Athletico-PR,Pablo Felipe Teixeira,52,gol normal
6133,Athletico-PR,Matheus Rossetto,88,gol normal
6134,Sao Paulo,Bruno Alves,37,gol normal
6135,Palmeiras,Alejandro Guerra,54,gol normal
6135,Botafogo-RJ,Igor Rabello,82,gol normal
6136,Bahia,Júnior Brumado,90,gol normal
6137,Flamengo,Henrique Dourado,35,Penalty
6137,Flamengo,Henrique Dourado,28,gol normal
6138,Corinthians,Gabriel Girotto Franco,86,gol normal
6138,Corinthians,Clayson Henrique da Silva Vieira,80,gol normal
6138,Corinthians,Sidcley Ferreira Pereira,27,gol normal
6138,Corinthians,Rodrigo Eduardo Costa Marinho,25,gol normal
6140,Vitoria,Gabriel Costa França,88,Gol Contra
6140,Atletico-MG,Róger Guedes,73,gol normal
6140,Atletico-MG,Ricardo Oliveira,20,gol normal
6141,Fluminense,Pedro,49,gol normal
6142,Chapecoense,Wellington Paulista,19,gol normal
6142,Vasco,Andrés Ríos,54,gol normal
6143,Palmeiras,Eduardo Pereira Rodrigues,40,gol normal
6145,Botafogo-RJ,Rodrigo Lindoso,90,gol normal
6145,Sport,Everton Felipe,86,gol normal
6146,Gremio,Igor Rabello,38,Gol Contra
6146,Botafogo-RJ,Gilson Gomes do Nascimento,90,gol normal
6146,Botafogo-RJ,Brenner Marlos Varanda de Oliveira,36,gol normal
6151,Atletico-MG,Róger Guedes,87,gol normal
6152,Sao Paulo,Éder Militão,23,gol normal
6152,Fluminense,Pedro,89,gol normal
6148,Flamengo,Vinícius Júnior,53,gol normal
6148,Flamengo,Vinícius Júnior,42,gol normal
6148,Flamengo,Diego Ribas,71,gol normal
6150,Sport,Jonathan Marlone,49,gol normal
6150,Sport,José Rogério de Oliveira Melo,8,gol normal
6150,Parana,Jhonny Lucas,90,gol normal
6154,America-MG,Marcos Antônio da Silva Gonçalves,7,gol normal
6154,Vitoria,Pedro Botelho,76,gol normal
6154,America-MG,Rafael Moura,35,gol normal
6156,Vasco,Kelvin Mateus de Oliveira,90,gol normal
6156,Vasco,Andrés Ríos,79,gol normal
6156,Vasco,Caio Monteiro,63,gol normal
6156,America-MG,Rafael Moura,32,Penalty
6156,Vasco,Bruno Cosendey,57,gol normal
6157,Atletico-MG,Ricardo Oliveira,78,gol normal
6157,Atletico-MG,Róger Guedes,71,gol normal
6157,Sao Paulo,Diego Souza,82,gol normal
6157,Sao Paulo,Éverton Cardoso da Silva,25,gol normal
6158,Ceara,Wescley,9,gol normal
6158,Corinthians,Henrique Adriano Buss,40,gol normal
6159,Flamengo,Éverton Ribeiro,87,gol normal
6159,Flamengo,Lucas Paquetá,71,gol normal
6160,Cruzeiro,Dedé,72,gol normal
6161,Palmeiras,Marcos Rocha,60,gol normal
6161,Palmeiras,Bruno Henrique Corsini,44,gol normal
6161,Athletico-PR,Pablo Felipe Teixeira,90,gol normal
6161,Palmeiras,Willian Gomes de Siqueira,85,gol normal
6162,Fluminense,Gilberto Moraes Júnior,86,gol normal
6162,Fluminense,Pablo Dyego,73,gol normal
6162,Vitoria,Neilton Mestzk,21,gol normal
6163,Gremio,André Felipe Ribeiro de Souza,70,gol normal
6163,Gremio,Everton Sousa Soares,45,gol normal
6163,Santos,Jean Mota Oliveira de Souza,33,gol normal
6163,Gremio,Maicon,55,gol normal
6163,Gremio,Arthur,80,gol normal
6163,Gremio,Maicon,31,gol normal
6164,Sport,Cláudio Winck,49,gol normal
6164,Sport,Douglas Friedrich,44,Gol Contra
6165,Chapecoense,Arthur Caike do Nascimento Cruz,63,gol normal
6165,Parana,Carlos Júnior,68,gol normal
6167,Cruzeiro,Giorgian De Arrascaeta,56,gol normal
6167,Cruzeiro,Dedé,45,gol normal
6169,Vitoria,André Lima,17,gol normal
6169,Vasco,Andrés Ríos,83,gol normal
6169,Vasco,Yago Pikachu,40,Penalty
6169,Vitoria,Werley Ananias da Silva,76,Gol Contra
6169,Vitoria,Lucas Fernandes,71,gol normal
6170,Corinthians,Rodrigo Eduardo Costa Marinho,38,gol normal
6171,Sao Paulo,Santiago Tréllez,31,gol normal
6171,Bahia,Edigar Junio,38,gol normal
6171,Bahia,Edigar Junio,12,Penalty
6171,Sao Paulo,Shaylon,90,gol normal
6172,Flamengo,Paolo Guerrero,49,gol normal
6172,Chapecoense,Guilherme,68,Penalty
6172,Chapecoense,Leandro,90,gol normal
6172,Chapecoense,Héctor Canteros,23,gol normal
6172,Flamengo,Vinícius Júnior,78,gol normal
6168,Athletico-PR,Pablo Felipe Teixeira,31,gol normal
6168,Atletico-MG,Róger Guedes,65,gol normal
6168,Atletico-MG,Gleison Bremer,54,gol normal
6173,Santos,Gabriel Barbosa,76,gol normal
6173,Santos,Gabriel Barbosa,59,gol normal
6173,Santos,Rodrygo Silva de Goes,47,gol normal
6173,Parana,Silvinho,90,gol normal
6175,America-MG,Giovanni,30,gol normal
6175,America-MG,Giovanni,3,gol normal
6175,Ceara,Elton Rodrigues Brandão,38,gol normal
6175,Ceara,Pio,90,Penalty
6174,Fluminense,Pedro,33,gol normal
6174,Botafogo-RJ,Kieza,64,gol normal
6174,Botafogo-RJ,Rodrigo Lindoso,27,gol normal
6176,Atletico-MG,Róger Guedes,61,gol normal
6177,Vasco,Wagner Ferreira dos Santos,18,gol normal
6177,Flamengo,Vinícius Júnior,14,gol normal
6178,Palmeiras,Antonio Carlos Capocasali,33,gol normal
6178,Palmeiras,Willian Gomes de Siqueira,3,gol normal
6178,Palmeiras,Miguel Borja,42,gol normal
6179,Ceara,Wescley,75,gol normal
6179,Vitoria,Neilton Mestzk,85,Penalty
6179,Vitoria,Wallyson,21,gol normal
6181,America-MG,Juninho,78,gol normal
6183,Corinthians,Roger Rodrigues da Silva,55,gol normal
6183,Sport,Carlos Henrique Alves Pereira,63,gol normal
6180,Sao Paulo,Diego Souza,56,gol normal
6184,Fluminense,Marcos Júnior,36,gol normal
6184,Fluminense,Thiago Heleno,23,Gol Contra
6185,Internacional,Patrick,84,gol normal
6185,Internacional,Rodrigo Moledo,60,gol normal
6185,Internacional,Lucca Borges de Brito,39,gol normal
6186,Fluminense,Pedro,22,gol normal
6186,Chapecoense,Arthur Caike do Nascimento Cruz,50,gol normal
6186,Fluminense,Marcos Júnior,26,gol normal
6186,Fluminense,Pedro,87,gol normal
6187,Sport,Rafael Marques Mariano,87,gol normal
6187,Palmeiras,Keno,33,gol normal
6187,Sport,Anselmo de Moraes,73,gol normal
6187,Sport,Anselmo de Moraes,51,gol normal
6187,Palmeiras,Hyoran,82,gol normal
6188,Flamengo,Éverton Ribeiro,80,gol normal
6190,Corinthians,Mateus Vital,5,gol normal
6190,Internacional,Rossicley Pereira da Silva,90,gol normal
6190,Internacional,Leandro Damião,64,gol normal
6191,Bahia,Régis,90,gol normal
6191,Bahia,José Rafael Vivian,89,gol normal
6191,Bahia,José Élber Pimentel da Silva,67,gol normal
6193,Vitoria,Denílson Pereira Júnior,39,gol normal
6193,Botafogo-RJ,Kieza,44,gol normal
6192,Cruzeiro,Bruno César Pereira da Silva,75,gol normal
6194,Gremio,Thonny Anderson,81,gol normal
6195,America-MG,Rafael Moura,12,gol normal
6195,Sao Paulo,Nenê,45,Penalty
6195,Sao Paulo,Nenê,61,gol normal
6195,Sao Paulo,Diego Souza,8,gol normal
6197,Vitoria,Wallyson,45,gol normal
6197,Internacional,Aderlan Santos,40,Gol Contra
6197,Internacional,Nicolás Federico López,90,gol normal
6197,Internacional,Patrick,25,gol normal
6197,Vitoria,Aderlan Santos,59,gol normal
6196,Vasco,Yago Pikachu,44,gol normal
6198,Sport,Michel Bastos,72,Penalty
6198,Sport,José Rogério de Oliveira Melo,30,gol normal
6198,Atletico-MG,Ricardo Oliveira,66,gol normal
6198,Atletico-MG,Juan Cazares,49,gol normal
6198,Sport,Gabriel Santana,68,gol normal
6199,Chapecoense,Arthur Caike do Nascimento Cruz,63,gol normal
6199,Chapecoense,Héctor Canteros,79,gol normal
6200,Botafogo-RJ,Leonardo Valencia,16,gol normal
6200,Sao Paulo,Éverton Cardoso da Silva,45,gol normal
6200,Sao Paulo,Diego Souza,31,gol normal
6200,Sao Paulo,Nenê,20,Penalty
6200,Botafogo-RJ,Rodrigo Pimpão,83,gol normal
6202,Cruzeiro,Rafael Sóbis,69,gol normal
6203,Flamengo,Lucas Paquetá,45,gol normal
6203,Flamengo,Diego Ribas,42,gol normal
6204,Corinthians,Jadson,50,gol normal
6205,Athletico-PR,Guilherme Milhomem Gusmão,54,gol normal
6205,Athletico-PR,Thiago Heleno,18,gol normal
6207,Atletico-MG,Ricardo Oliveira,21,gol normal
6207,Chapecoense,Wellington Paulista,64,Penalty
6207,Chapecoense,Arthur Caike do Nascimento Cruz,45,gol normal
6207,Atletico-MG,Fábio Santos,36,Penalty
6207,Chapecoense,Leandro,20,gol normal
6207,Atletico-MG,Róger Guedes,59,gol normal
6208,Vasco,Andrey,53,gol normal
6208,Botafogo-RJ,Igor Rabello,35,gol normal
6208,Botafogo-RJ,Kieza,4,gol normal
6209,Palmeiras,Willian Gomes de Siqueira,68,gol normal
6209,Palmeiras,Willian Gomes de Siqueira,55,gol normal
6209,Palmeiras,Eduardo Pereira Rodrigues,70,gol normal
6209,Sao Paulo,Edu Dracena,30,Gol Contra
6210,Flamengo,Felipe Vizeu,80,gol normal
6212,Athletico-PR,Thiago Carleto,38,gol normal
6212,America-MG,Ademir,90,gol normal
6212,America-MG,Serginho,76,gol normal
6212,America-MG,Serginho,40,gol normal
6213,Santos,Renato Dirnei Florêncio,45,gol normal
6213,Vitoria,Ramon Menezes Roma,84,gol normal
6213,Santos,Rodrygo Silva de Goes,31,gol normal
6213,Vitoria,Neilton Mestzk,63,gol normal
6213,Santos,Rodrygo Silva de Goes,26,gol normal
6213,Santos,Gabriel Barbosa,74,gol normal
6213,Santos,Rodrygo Silva de Goes,22,gol normal
6211,Gremio,Thaciano,90,gol normal
6211,Gremio,Maicon,11,gol normal
6214,Cruzeiro,Luiz Ricardo Alves,19,gol normal
6215,Parana,Thiago Santos,53,Penalty
6215,Fluminense,Pablo Dyego,90,gol normal
6215,Parana,Guilherme Biteco,88,gol normal
6217,Vitoria,Neilton Mestzk,62,gol normal
6220,Sport,Fellipe Bastos,46,gol normal
6219,Corinthians,Roger Rodrigues da Silva,52,gol normal
6219,Santos,Victor Ferraz,75,gol normal
6221,Palmeiras,Willian Gomes de Siqueira,87,gol normal
6221,Palmeiras,Willian Gomes de Siqueira,67,gol normal
6222,Vasco,Andrey,22,gol normal
6222,Cruzeiro,Raniel,61,gol normal
6223,Parana,Silvinho,66,gol normal
6224,Flamengo,Felipe Vizeu,79,gol normal
6224,Flamengo,Henrique Dourado,30,Penalty
6225,Atletico-MG,Tomás Andrade,89,gol normal
6225,Atletico-MG,Juan Cazares,40,gol normal
6225,Atletico-MG,Ricardo Oliveira,12,gol normal
6225,America-MG,Messias Rodrigues da Silva Júnior,52,gol normal
6226,Sao Paulo,Nenê,62,Penalty
6228,Vasco,Ramon de Morais Motta,90,gol normal
6228,Vasco,Yago Pikachu,45,Penalty
6228,Vasco,Yago Pikachu,19,gol normal
6228,Sport,Paulo Marcos de Jesus Ribeiro,43,Gol Contra
6228,Sport,Michel Bastos,74,gol normal
6227,Chapecoense,Elicarlos,90,gol normal
6227,Chapecoense,Bruno da Silva Costa,80,gol normal
6232,Gremio,Everton Sousa Soares,32,gol normal
6230,Fluminense,Pedro,45,gol normal
6230,Atletico-MG,Róger Guedes,90,gol normal
6230,Fluminense,Gilberto Moraes Júnior,29,gol normal
6230,Atletico-MG,Róger Guedes,45,gol normal
6230,Atletico-MG,Ricardo Oliveira,87,gol normal
6230,Atletico-MG,Leonardo Silva,35,gol normal
6230,Atletico-MG,Tomás Andrade,64,gol normal
6231,Bahia,Régis,45,Penalty
6231,Botafogo-RJ,Kieza,51,gol normal
6231,Botafogo-RJ,Kieza,12,gol normal
6231,Bahia,Agustín Allione,90,gol normal
6231,Botafogo-RJ,Leonardo Valencia,84,gol normal
6231,Bahia,Vinícius,74,gol normal
6233,Ceara,Elton Rodrigues Brandão,88,gol normal
6233,Ceara,Felipe Azevedo,26,gol normal
6233,Palmeiras,Eduardo Pereira Rodrigues,23,gol normal
6233,Palmeiras,Thiago dos Santos,6,gol normal
6235,Internacional,Leandro Damião,33,Penalty
6235,Santos,Gabriel Barbosa,51,Penalty
6235,Internacional,Víctor Cuesta,53,gol normal
6234,Flamengo,Felipe Vizeu,66,gol normal
6234,Flamengo,Diego Ribas,21,gol normal
6236,Sao Paulo,Éverton Cardoso da Silva,54,gol normal
6236,Sao Paulo,Nenê,42,gol normal
6236,Sao Paulo,Nenê,21,gol normal
6238,Santos,Bruno Henrique,86,gol normal
6240,Cruzeiro,Rafael Sóbis,65,Penalty
6240,Parana,Silvinho,76,gol normal
6241,Flamengo,Thuler,55,gol normal
6241,Palmeiras,Willian Gomes de Siqueira,6,gol normal
6242,Botafogo-RJ,Rodrigo Lindoso,34,Penalty
6242,Botafogo-RJ,Renan Lodi,72,Gol Contra
6243,Bahia,Eugenio Mena,90,gol normal
6244,Internacional,Víctor Cuesta,70,gol normal
6244,Internacional,Patrick,45,gol normal
6244,Internacional,Nicolás Federico López,11,gol normal
6244,Vasco,Andrey,65,gol normal
6245,Ceara,Marinaldo dos Santos Oliveira,78,gol normal
6245,Atletico-MG,Luan Madson Gedeão de Paiva,90,gol normal
6245,Atletico-MG,Róger Guedes,81,gol normal
6246,Ceara,Arthur Mendonça Cabral,54,gol normal
6247,Vitoria,André Lima,36,gol normal
6249,Gremio,André Felipe Ribeiro de Souza,59,gol normal
6249,Gremio,Bressan,52,gol normal
6248,Corinthians,Ángel Romero,76,gol normal
6248,Corinthians,Rodrigo Eduardo Costa Marinho,3,gol normal
6250,Sao Paulo,Éverton Cardoso da Silva,48,gol normal
6251,Chapecoense,Osman,85,gol normal
6251,Bahia,Gilberto Oliveira Souza Junior,79,gol normal
6252,Cruzeiro,Raniel,65,gol normal
6252,Cruzeiro,Róbson Michael Signorini,60,gol normal
6252,Cruzeiro,Giorgian De Arrascaeta,35,gol normal
6252,America-MG,Christian Savio,32,gol normal
6253,Fluminense,Pedro,89,gol normal
6253,Vasco,Andrés Ríos,61,gol normal
6254,Santos,Gustavo Henrique Vernes,75,gol normal
6254,Palmeiras,Lucas Rafael Araújo Lima,6,gol normal
6255,Internacional,William Pottker,13,gol normal
6255,Athletico-PR,Paulo André,59,gol normal
6255,Athletico-PR,Raphael Cavalcante Veiga,44,gol normal
6255,Internacional,Wellington Alves da Silva,78,gol normal
6256,Flamengo,Lucas Paquetá,7,gol normal
6256,Flamengo,Matheus Sávio,5,gol normal
6257,Sao Paulo,Anderson Martins,56,gol normal
